year,ruler_count,ruler_name,display_name,dynasty,house_color,start_year,end_year,wiki_title,notes,fait_1,fait_2,fait_3
1643,2,Louis XIII | Louis XIV,Louis XIII & Louis XIV,Bourbons,#386641,1610 & 1643,1643 & 1715,Louis XIII | Louis XIV,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643. | Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans. | Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans. | Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France."
1644,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1645,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1646,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1647,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1648,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1649,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1650,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1651,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1652,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1653,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1654,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1655,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1656,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1657,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1658,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1659,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1660,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1661,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1662,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1663,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1664,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1665,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1666,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1667,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
1668,1,Louis XIV,Louis XIV,Bourbons,#386641,1643,1715,Louis XIV,,"Louis XIV, dit « le Grand » ou « le Roi-Soleil », né le 5 septembre 1638 au château Neuf de Saint-Germain-en-Laye et mort le 1er septembre 1715 au château de Versailles, est un roi de France et de Navarre.",Son règne s'étend du 14 mai 1643 — sous la régence de sa mère Anne d'Autriche jusqu'au 7 septembre 1651 — à sa mort en 1715.,Son règne d’une durée de 72 ans est l'un des plus longs de l'histoire de l'Europe et le plus long de l'histoire de France.
